state,city,hospital_name,alt_name1,alt_name2,alt_name3,alt_name4,alt_name5,hospital_type,url,current_status,building_style,architecture_style,final_year_opened,final_year_closed,final_hospital_age,final_number_of_beds,final_number_of_patients,incomplete_page_flag,kirkbride_flag,hand_check_flag
Illinois,,Creating Henderson Almshouse,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Henderson_Almshouse&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,Geneseo,Henry County Infirmary,Hillcrest Home,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Henry_County_Infirmary,Active,,,1871.0,,,,58.0,0,0,0
Illinois,,Creating Iroquois County Poor Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Iroquois_County_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,Carbondale,Jackson County Poor House,Sunset Haven,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Jackson_County_Poor_House,Demolished,Single Building,,1877.0,1957.0,80.0,,,0,0,0
Illinois,,Creating Jasper County Poor Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Jasper_County_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating Jefferson County Almshouse,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Jefferson_County_Almshouse&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,Jerseyville,Jersey County Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Jersey_County_Farm,Preserved,Single Building,,1845.0,1956.0,111.0,,,0,0,0
Illinois,,Creating Jo Daviess County Almshouse,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Jo_Daviess_County_Almshouse&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating Johnson County Almshouse,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Johnson_County_Almshouse&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,Geneva,Kane County Poor Farm,Kane County Alms House,Kane County Farm and Home,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Kane_County_Poor_Farm,Demolished,Single Building,,1853.0,1971.0,118.0,,,0,0,0
Illinois,Bonfield,Kankakee County Almshouse,Kankakee County Poor Farm,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Kankakee_County_Almshouse,Demolished,Single Building,,1856.0,1958.0,102.0,,,0,0,0
Illinois,,Creating Kendall County Almshouse,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Kendall_County_Almshouse&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,Knoxville,Knox County Almshouse,Knox County Poor Farm,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Knox_County_Almshouse,Demolished,Single Building,Gothic,1866.0,1967.0,101.0,,105.0,0,0,0
Illinois,Libertyville,Lake County Poor Farm,Lake County Nursing Home,Winchester House,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Lake_County_Poor_Farm,Demolished,Single Building,,1855.0,2021.0,166.0,90.0,112.0,0,0,0
Illinois,,Creating LaSalle County Poor Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=LaSalle_County_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating Lawrence County Poor Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Lawrence_County_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,Eldena,Lee County Almshouse,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Lee_County_Almshouse,Closed,Single Building,,,1966.0,,,,0,0,0
Illinois,,Creating Livingston County Poorhouse,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Livingston_County_Poorhouse&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating Logan County Poor Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Logan_County_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating Macon County Poor Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Macon_County_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating Macoupin County Poorhouse,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Macoupin_County_Poorhouse&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating Madison County Almshouse,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Madison_County_Almshouse&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating Marion County Almshouse,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Marion_County_Almshouse&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating Marshall County Poor Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Marshall_County_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating Mason County Poor Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Mason_County_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating Massac County Poor Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Massac_County_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,Macomb,McDonough County Farm,The Elms,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=McDonough_County_Farm,Demolished,Single Building,,1884.0,1958.0,74.0,,,0,0,0
Illinois,Woodstock,McHenry County Almshouse,McHenry County Farm Home & Hospital,Valley-Hi Nursing Home,,,,County Asylums,https://www.asylumprojects.org/index.php?title=McHenry_County_Almshouse,Demolished,Single Building,,1884.0,,,,64.0,0,0,0
Illinois,Bloomington,McLean County Almshouse,McLean County Poor Farm,Maple Grove Nursing Home,,,,County Asylums,https://www.asylumprojects.org/index.php?title=McLean_County_Almshouse,Preserved,Single Building,,1860.0,1970.0,110.0,,91.0,0,0,0
Illinois,,Creating Menard County Almshouse,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Menard_County_Almshouse&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating Mercer County Infirmary,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Mercer_County_Infirmary&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating Monroe County Poor Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Monroe_County_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,1600 Block RockRoad Upper Providence,Montgomery County Almshouse,*Montgomery County Poorfarm,Charles Johnson Home (1954-1971),Montgomery County Geriatric & Rehabilitation Center (1972-Present),,,County Asylums,https://www.asylumprojects.org/index.php?title=Montgomery_County_Almshouse,Active,,,1807.0,,,,,0,0,0
Illinois,1600 Block RockRoad Upper Providence,Montgomery County Almshouse,*Montgomery County Poorfarm,Charles Johnson Home (1954-1971),Montgomery County Geriatric & Rehabilitation Center (1972-Present),,,County/City/District Almshouses,https://www.asylumprojects.org/index.php?title=Montgomery_County_Almshouse,Active,,,1807.0,,,,,0,0,0
Illinois,,Creating Morgan County Poor Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Morgan_County_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating Morgan County Poor Farm,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Morgan_County_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating Moultrie County Poor Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Moultrie_County_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating Ogle County Almshouse,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Ogle_County_Almshouse&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,Peoria,Peoria County Almshouse,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Peoria_County_Almshouse,Demolished,Single Building,,1848.0,1956.0,108.0,,,0,0,0
Illinois,,Creating Perry County Poor Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Perry_County_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating Piatt County Poor Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Piatt_County_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating Pike County Poorhouse,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Pike_County_Poorhouse&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating Pope County Poor Farm,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Pope_County_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating Pope County Poor Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Pope_County_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating Pulaski County Poorhouse,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Pulaski_County_Poorhouse&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating Putnam County Almshouse,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Putnam_County_Almshouse&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating Randolph County Poor Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Randolph_County_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating Richland County Poor Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Richland_County_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,Coal Valley,Rock Island County Poor Farm,Oak Glen Home,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Rock_Island_County_Poor_Farm,Closed,Single Building,,1853.0,2009.0,156.0,,18.0,0,0,0
Illinois,Harrisburg,Saline County Poor Farm,Saline County Almshouse,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Saline_County_Poor_Farm,Preserved,Single Building,,1877.0,1952.0,75.0,,,0,0,0
Illinois,Buffalo,Sangamon County Poor Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Sangamon_County_Poor_Farm,Demolished,Single Building,,1851.0,1944.0,93.0,100.0,200.0,0,0,0
Illinois,,Creating Schuyler County Almshouse,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Schuyler_County_Almshouse&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,Scottsburg,Scott County Poor Farm,Scott County Home,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Scott_County_Poor_Farm,Preserved,Single Building,,1861.0,1973.0,112.0,,,0,0,0
Illinois,,Creating Shelby County Poor Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Shelby_County_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating Stark County Almshouse,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Stark_County_Almshouse&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating St. Clair County Poor Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=St._Clair_County_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating Stephenson County Poor Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Stephenson_County_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,Tazewell,Tazewell County Poor Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Tazewell_County_Poor_Farm,Demolished,Single Building,,1871.0,,,,19.0,0,0,0
Illinois,,Creating Union County Poor Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Union_County_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating Vermilion County Poor Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Vermilion_County_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating Wabash County Poor Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Wabash_County_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,Monmouth,Warren County Almshouse,Warren County Home,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Warren_County_Almshouse,Demolished,Single Building,,1858.0,1970.0,112.0,,,0,0,0
Illinois,,Creating Washington County Poor Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Washington_County_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,Wooster,Wayne County Poor Farm,Wayne County Infirmary,Seacrest Village Apartments (Current),,,,County Asylums,https://www.asylumprojects.org/index.php?title=Wayne_County_Poor_Farm,Preserved,Single Building,,1851.0,,,,,0,0,0
Illinois,Wooster,Wayne County Poor Farm,Wayne County Infirmary,Seacrest Village Apartments (Current),,,,County Institutions,https://www.asylumprojects.org/index.php?title=Wayne_County_Poor_Farm,Preserved,Single Building,,1851.0,,,,,0,0,0
Illinois,,Creating White County Infirmary,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=White_County_Infirmary&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,Morrison,Whiteside County Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Whiteside_County_Farm,Demolished,Single Building,,1870.0,,,,,0,0,0
Illinois,,Creating Will County Poor Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Will_County_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,West Marion,Williamson County Poor Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Williamson_County_Poor_Farm,Demolished,Single Building,,1840.0,1946.0,106.0,,30.0,0,0,0
Illinois,Rockford,Winnebago County County Poor Farm,Winnebago County Almshouse,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Winnebago_County_County_Poor_Farm,Demolished,Single Building,,1854.0,,,180.0,204.0,0,0,0
Illinois,Metamora,Woodford County Poor Farm,Woodford County Almshouse,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Woodford_County_Poor_Farm,,Single Building,,1868.0,1979.0,111.0,,,0,0,0
Illinois,,Creating Allen Sanitarium,,,,,,Sanatoriums,https://www.asylumprojects.org/index.php?title=Allen_Sanitarium&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,Chicago,Chicago Home for Incurables,Home for Incurables,,,,,Sanatoriums,https://www.asylumprojects.org/index.php?title=Chicago_Home_for_Incurables,Preserved,Single Building,,1898.0,1959.0,61.0,68.0,125.0,0,0,0
Illinois,Chicago,Chicago Municipal Tuberculosis Sanitarium,,,,,,Sanatoriums,https://www.asylumprojects.org/index.php?title=Chicago_Municipal_Tuberculosis_Sanitarium,Preserved,Cottage Plan,,1915.0,1974.0,59.0,,1200.0,0,0,0
Illinois,Chicago,Chicago State Tuberculosis Sanitarium,,,,,,Sanatoriums,https://www.asylumprojects.org/index.php?title=Chicago_State_Tuberculosis_Sanitarium,Closed,Single Building,,1953.0,1971.0,18.0,,,0,0,0
Illinois,Winfield,Chicago-Winfield Tuberculosis Sanatorium,Central DuPage Hospital,,,,,Sanatoriums,https://www.asylumprojects.org/index.php?title=Chicago-Winfield_Tuberculosis_Sanatorium,Demolished,Cottage Plan,,1909.0,1962.0,53.0,,,0,0,0
Illinois,,Creating DeKalb County Sanitarium,,,,,,Sanatoriums,https://www.asylumprojects.org/index.php?title=DeKalb_County_Sanitarium&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating Enos Sanatorium,,,,,,Sanatoriums,https://www.asylumprojects.org/index.php?title=Enos_Sanatorium&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating Edward Sanatorium,,,,,,Sanatoriums,https://www.asylumprojects.org/index.php?title=Edward_Sanatorium&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating Harrison Tuberculosis Sanitarium,,,,,,Sanatoriums,https://www.asylumprojects.org/index.php?title=Harrison_Tuberculosis_Sanitarium&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,Quincy,Hillcrest Sanatorium,,,,,,Sanatoriums,https://www.asylumprojects.org/index.php?title=Hillcrest_Sanatorium,Demolished,Single Building,,1920.0,1968.0,48.0,,,0,0,0
Illinois,Hinsdale,Hinsdale Sanitarium,Hinsdale Sanitarium & Hospital,Adventist Hinsdale Hospital (current),,,,Sanatoriums,https://www.asylumprojects.org/index.php?title=Hinsdale_Sanitarium,Active,Single Building,,1903.0,,,17.0,,0,0,0
Illinois,Chicago,Jackson Park Sanitarium,La Rabida,La Rabida Children's Hospital (Current),,,,Sanatoriums,https://www.asylumprojects.org/index.php?title=Jackson_Park_Sanitarium,Active,Single Building,,1893.0,,,,,0,0,0
Illinois,,Creating Kane County Tuberculosis Sanatorium,,,,,,Sanatoriums,https://www.asylumprojects.org/index.php?title=Kane_County_Tuberculosis_Sanatorium&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,Bloomington,Kelso Sanatorium,,,,,,Sanatoriums,https://www.asylumprojects.org/index.php?title=Kelso_Sanatorium,Closed,Single Building,,1919.0,1998.0,79.0,,,0,0,0
Illinois,,Creating La Salle County Tuberculosis Sanatorium,,,,,,Sanatoriums,https://www.asylumprojects.org/index.php?title=La_Salle_County_Tuberculosis_Sanatorium&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,Waukegan,Lake County Sanatorium,,,,,,Sanatoriums,https://www.asylumprojects.org/index.php?title=Lake_County_Sanatorium,Closed,Single Building,,1909.0,1972.0,63.0,90.0,66.0,0,0,0
Illinois,,Creating Lindlahr Sanitarium,,,,,,Sanatoriums,https://www.asylumprojects.org/index.php?title=Lindlahr_Sanitarium&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating Macon County Tuberculosis Sanatorium,,,,,,Sanatoriums,https://www.asylumprojects.org/index.php?title=Macon_County_Tuberculosis_Sanatorium&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,Edwardsville,Madison County Tuberculosis Sanitarium,Madison County Nursing Home,,,,,Sanatoriums,https://www.asylumprojects.org/index.php?title=Madison_County_Tuberculosis_Sanitarium,Demolished,Single Building,,1926.0,1969.0,43.0,,323.0,0,0,0
Illinois,,Creating McLean County Sanatorium,,,,,,Sanatoriums,https://www.asylumprojects.org/index.php?title=McLean_County_Sanatorium&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,Jacksonville,Morgan County Tuberculosis Sanitarium,Oak Lawn Retreat,McFarland’s Insane Retreat,Oaklawn,,,Sanatoriums,https://www.asylumprojects.org/index.php?title=Morgan_County_Tuberculosis_Sanitarium,Demolished,Single Building,,1917.0,1969.0,52.0,,78.0,0,0,0
Illinois,,Creating Oak Knoll Sanatorium,,,,,,Sanatoriums,https://www.asylumprojects.org/index.php?title=Oak_Knoll_Sanatorium&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating Olney Sanatorium,,,,,,Sanatoriums,https://www.asylumprojects.org/index.php?title=Olney_Sanatorium&action=edit&redlink=1,,,,,,,,,1,0,1
Illinois,,Creating Ottawa County Tuberculosis Sanatorium,,,,,,Sanatoriums,https://www.asylumprojects.org/index.php?title=Ottawa_County_Tuberculosis_Sanatorium&action=edit&redlink=1,,,,,,,,,1,0,1
